RMICpp,1,438.276,3104,6527488787,BinarySearch,books_200M_uint32
RMICpp,2,383.417,12320,6529629446,BinarySearch,books_200M_uint32
RMICpp,3,367.77,49184,6533238850,BinarySearch,books_200M_uint32
RMICpp,4,330.035,196640,6536327823,BinarySearch,books_200M_uint32
RMICpp,5,291.819,786464,6546232184,BinarySearch,books_200M_uint32
RMICpp,6,267.688,3145760,6566844146,BinarySearch,books_200M_uint32
RMICpp,7,269.286,12582944,6602512653,BinarySearch,books_200M_uint32
RMICpp,8,245.709,50331680,6707563169,BinarySearch,books_200M_uint32
RMICpp,9,230.354,201326624,7006267392,BinarySearch,books_200M_uint32
RMICpp,10,232.005,805306400,7517080456,BinarySearch,books_200M_uint32
RMICpp,1,436.083,3104,6550817032,BinarySearch,books_200M_uint64
RMICpp,2,376.068,12320,6556903567,BinarySearch,books_200M_uint64
RMICpp,3,339.436,49184,6564378038,BinarySearch,books_200M_uint64
RMICpp,4,315.642,196640,6566830455,BinarySearch,books_200M_uint64
RMICpp,5,287.842,786464,6580027294,BinarySearch,books_200M_uint64
RMICpp,6,265.083,3145760,6608290417,BinarySearch,books_200M_uint64
RMICpp,7,250.333,12582944,6660375728,BinarySearch,books_200M_uint64
RMICpp,8,248.497,50331680,6763433981,BinarySearch,books_200M_uint64
RMICpp,9,245.208,201326624,7051566436,BinarySearch,books_200M_uint64
RMICpp,10,245.707,805306400,7710292415,BinarySearch,books_200M_uint64
RMICpp,1,500.451,3104,13103436290,BinarySearch,books_400M_uint64
RMICpp,2,431.12,12320,13102424368,BinarySearch,books_400M_uint64
RMICpp,3,390.397,49184,13110254536,BinarySearch,books_400M_uint64
RMICpp,4,365.34,196640,13118058377,BinarySearch,books_400M_uint64
RMICpp,5,333.644,786464,13135466619,BinarySearch,books_400M_uint64
RMICpp,6,312.505,3145760,13176941603,BinarySearch,books_400M_uint64
RMICpp,7,295.493,12582944,13229778156,BinarySearch,books_400M_uint64
RMICpp,8,284.467,50331680,13361748084,BinarySearch,books_400M_uint64
RMICpp,9,277.214,201326624,13688074279,BinarySearch,books_400M_uint64
RMICpp,10,269.666,805306400,14583554288,BinarySearch,books_400M_uint64
RMICpp,1,690.019,3104,19645418754,BinarySearch,books_600M_uint64
RMICpp,2,593.61,12320,19654742154,BinarySearch,books_600M_uint64
RMICpp,3,534.921,49184,19656175771,BinarySearch,books_600M_uint64
RMICpp,4,492.983,196640,19668796819,BinarySearch,books_600M_uint64
RMICpp,5,454.792,786464,19685943323,BinarySearch,books_600M_uint64
RMICpp,6,426.179,3145760,19720041464,BinarySearch,books_600M_uint64
RMICpp,7,404.125,12582944,19780407447,BinarySearch,books_600M_uint64
RMICpp,8,397.074,50331680,19920920102,BinarySearch,books_600M_uint64
RMICpp,9,405.53,201326624,20270749118,BinarySearch,books_600M_uint64
RMICpp,10,296.204,805306400,21292006674,BinarySearch,books_600M_uint64
RMICpp,1,575.564,3104,26201507598,BinarySearch,books_800M_uint64
RMICpp,2,494.758,12320,26218658145,BinarySearch,books_800M_uint64
RMICpp,3,446.027,49184,26213753212,BinarySearch,books_800M_uint64
RMICpp,4,413.913,196640,26221374534,BinarySearch,books_800M_uint64
RMICpp,5,381.258,786464,26255359895,BinarySearch,books_800M_uint64
RMICpp,6,358.989,3145760,26272527700,BinarySearch,books_800M_uint64
RMICpp,7,342.351,12582944,26326648380,BinarySearch,books_800M_uint64
RMICpp,8,333.056,50331680,26472132847,BinarySearch,books_800M_uint64
RMICpp,9,326.047,201326624,26822139495,BinarySearch,books_800M_uint64
RMICpp,10,305,805306400,27884336278,BinarySearch,books_800M_uint64
RMICpp,1,845.193,3104,6551704070,BinarySearch,fb_200M_uint64
RMICpp,2,829.399,12320,6557057151,BinarySearch,fb_200M_uint64
RMICpp,3,828.846,49184,6552787039,BinarySearch,fb_200M_uint64
RMICpp,4,831.519,196640,6552070332,BinarySearch,fb_200M_uint64
RMICpp,5,827.078,786464,6552207369,BinarySearch,fb_200M_uint64
RMICpp,6,852.694,3145760,6554889679,BinarySearch,fb_200M_uint64
RMICpp,7,831.436,12582944,6555547327,BinarySearch,fb_200M_uint64
RMICpp,8,830.36,50331680,6576418576,BinarySearch,fb_200M_uint64
RMICpp,9,846.294,201326624,6659135731,BinarySearch,fb_200M_uint64
RMICpp,10,831.893,805306400,6953697348,BinarySearch,fb_200M_uint64
RMICpp,1,624.146,3104,6528436152,BinarySearch,lognormal_200M_uint32
RMICpp,2,403.71,12320,6526695415,BinarySearch,lognormal_200M_uint32
RMICpp,3,301.118,49184,6534140767,BinarySearch,lognormal_200M_uint32
RMICpp,4,205.154,196640,6551219743,BinarySearch,lognormal_200M_uint32
RMICpp,5,180.266,786464,6570932569,BinarySearch,lognormal_200M_uint32
RMICpp,6,189.771,3145760,6576850436,BinarySearch,lognormal_200M_uint32
RMICpp,7,218.992,12582944,6584293648,BinarySearch,lognormal_200M_uint32
RMICpp,8,243.397,50331680,6602132558,BinarySearch,lognormal_200M_uint32
RMICpp,9,259.842,201326624,6675014547,BinarySearch,lognormal_200M_uint32
RMICpp,10,256.039,805306400,6862271458,BinarySearch,lognormal_200M_uint32
RMICpp,1,1191.41,3104,6552454946,BinarySearch,lognormal_200M_uint64
RMICpp,2,1028.15,12320,6553934008,BinarySearch,lognormal_200M_uint64
RMICpp,3,853.518,49184,6553173081,BinarySearch,lognormal_200M_uint64
RMICpp,4,629.043,196640,6551418187,BinarySearch,lognormal_200M_uint64
RMICpp,5,421.878,786464,6552296457,BinarySearch,lognormal_200M_uint64
RMICpp,6,269.317,3145760,6554669796,BinarySearch,lognormal_200M_uint64
RMICpp,7,163.296,12582944,6556602297,BinarySearch,lognormal_200M_uint64
RMICpp,8,98.7102,50331680,6567901555,BinarySearch,lognormal_200M_uint64
RMICpp,9,79.5811,201326624,6643280796,BinarySearch,lognormal_200M_uint64
RMICpp,10,90.8405,805306400,6946033071,BinarySearch,lognormal_200M_uint64
RMICpp,1,425.117,3104,6515853016,BinarySearch,normal_200M_uint32
RMICpp,2,296.039,12320,6517083463,BinarySearch,normal_200M_uint32
RMICpp,3,194.661,49184,6523241116,BinarySearch,normal_200M_uint32
RMICpp,4,150.588,196640,6535458260,BinarySearch,normal_200M_uint32
RMICpp,5,152.65,786464,6539427302,BinarySearch,normal_200M_uint32
RMICpp,6,157.834,3145760,6544839530,BinarySearch,normal_200M_uint32
RMICpp,7,184.288,12582944,6555314159,BinarySearch,normal_200M_uint32
RMICpp,8,208.256,50331680,6576891058,BinarySearch,normal_200M_uint32
RMICpp,9,228.827,201326624,6606660565,BinarySearch,normal_200M_uint32
RMICpp,10,244.485,805306400,6668708336,BinarySearch,normal_200M_uint32
RMICpp,1,428.16,3104,6542106333,BinarySearch,normal_200M_uint64
RMICpp,2,293.066,12320,6542803723,BinarySearch,normal_200M_uint64
RMICpp,3,188.378,49184,6538492427,BinarySearch,normal_200M_uint64
RMICpp,4,148.19,196640,6544434907,BinarySearch,normal_200M_uint64
RMICpp,5,150.801,786464,6540711780,BinarySearch,normal_200M_uint64
RMICpp,6,158.031,3145760,6544789716,BinarySearch,normal_200M_uint64
RMICpp,7,179.193,12582944,6564229110,BinarySearch,normal_200M_uint64
RMICpp,8,204.707,50331680,6587067698,BinarySearch,normal_200M_uint64
RMICpp,9,225.264,201326624,6615680979,BinarySearch,normal_200M_uint64
RMICpp,10,243.035,805306400,6658384374,BinarySearch,normal_200M_uint64
RMICpp,1,1049.32,3104,6549898971,BinarySearch,osm_cellids_200M_uint64
RMICpp,2,920.938,12320,6550706662,BinarySearch,osm_cellids_200M_uint64
RMICpp,3,787.237,49184,6549699071,BinarySearch,osm_cellids_200M_uint64
