RMI,0,416.265,402653216,0,BinarySearch,osm_cellids_400M_uint64
RMI,1,376.479,201326624,0,BinarySearch,osm_cellids_400M_uint64
RMI,2,421.523,100663328,0,BinarySearch,osm_cellids_400M_uint64
RMI,3,460.083,41943040,0,BinarySearch,osm_cellids_400M_uint64
RMI,4,516.786,12582944,0,BinarySearch,osm_cellids_400M_uint64
RMI,5,569.455,6291488,0,BinarySearch,osm_cellids_400M_uint64
RMI,6,623.868,1835008,0,BinarySearch,osm_cellids_400M_uint64
RMI,7,868.339,786448,0,BinarySearch,osm_cellids_400M_uint64
RMI,8,1132.73,24592,0,BinarySearch,osm_cellids_400M_uint64
RMI,9,1280.26,3088,0,BinarySearch,osm_cellids_400M_uint64
RS,10,381.089,1765525692,7407481832,BinarySearch,osm_cellids_400M_uint64
RS,9,299.192,1087997836,5891979116,BinarySearch,osm_cellids_400M_uint64
RS,8,314.962,362058744,5140575638,BinarySearch,osm_cellids_400M_uint64
RS,7,330.384,274254424,4498286476,BinarySearch,osm_cellids_400M_uint64
RS,6,344.134,124566460,4514405462,BinarySearch,osm_cellids_400M_uint64
RS,5,364.839,29164820,4430011156,BinarySearch,osm_cellids_400M_uint64
RS,4,406.896,9950552,3670423350,BinarySearch,osm_cellids_400M_uint64
RS,3,406.466,9950552,3662326198,BinarySearch,osm_cellids_400M_uint64
RS,2,408.247,9950552,3630153480,BinarySearch,osm_cellids_400M_uint64
RS,1,438.646,9950552,3643942741,BinarySearch,osm_cellids_400M_uint64
PGM,16,535.041,58610480,16838612516,BinarySearch,osm_cellids_400M_uint64
PGM,4,490.461,262357440,20339090815,BinarySearch,osm_cellids_400M_uint64
PGM,8,535.945,123782960,18237023314,BinarySearch,osm_cellids_400M_uint64
PGM,32,550.203,28104280,15707702067,BinarySearch,osm_cellids_400M_uint64
PGM,64,545.645,13694060,15500821377,BinarySearch,osm_cellids_400M_uint64
PGM,256,717.995,3357940,14188076626,BinarySearch,osm_cellids_400M_uint64
PGM,1024,698.316,851980,13967771703,BinarySearch,osm_cellids_400M_uint64
PGM,2048,806.945,433380,14059589734,BinarySearch,osm_cellids_400M_uint64
PGM,4096,874.645,221100,13546591037,BinarySearch,osm_cellids_400M_uint64
PGM,8192,904.48,114140,13509099981,BinarySearch,osm_cellids_400M_uint64
ART,1,862.066,10396284008,19659963464,BinarySearch,osm_cellids_400M_uint64
ART,32,576.058,310601720,3691252557,BinarySearch,osm_cellids_400M_uint64
ART,64,678.88,155154112,1295219533,BinarySearch,osm_cellids_400M_uint64
ART,128,665.86,76110632,769411459,BinarySearch,osm_cellids_400M_uint64
ART,256,623.22,37712128,568883086,BinarySearch,osm_cellids_400M_uint64
ART,512,602.707,18737400,450902677,BinarySearch,osm_cellids_400M_uint64
ART,1024,634.355,9334800,330187969,BinarySearch,osm_cellids_400M_uint64
ART,2048,751.058,4707288,256441898,BinarySearch,osm_cellids_400M_uint64
ART,4096,745.655,2412896,227896641,BinarySearch,osm_cellids_400M_uint64
ART,8192,741.902,1239472,220659883,BinarySearch,osm_cellids_400M_uint64
BTree,32,656.146,232032112,122533530,BinarySearch,osm_cellids_400M_uint64
BTree,1,989.597,7425001440,5196669339,BinarySearch,osm_cellids_400M_uint64
BTree,4,774.041,1856251168,1266287205,BinarySearch,osm_cellids_400M_uint64
BTree,16,683.63,464063600,242570410,BinarySearch,osm_cellids_400M_uint64
BTree,64,686.461,116016232,42329727,BinarySearch,osm_cellids_400M_uint64
BTree,128,775.804,58008568,24747305,BinarySearch,osm_cellids_400M_uint64
BTree,512,694.899,14502616,5110943,BinarySearch,osm_cellids_400M_uint64
BTree,1024,673.376,7251896,1953641,BinarySearch,osm_cellids_400M_uint64
BTree,4096,752.874,1813920,579504,BinarySearch,osm_cellids_400M_uint64
BTree,16384,951.821,453744,96216,BinarySearch,osm_cellids_400M_uint64
BTree,65536,960.547,114112,30266,BinarySearch,osm_cellids_400M_uint64
BTree,262144,1026.34,28864,16428,BinarySearch,osm_cellids_400M_uint64
IBTree,1,984.73,6450251496,4422214544,BinarySearch,osm_cellids_400M_uint64
IBTree,32,768.029,201575904,789770789,BinarySearch,osm_cellids_400M_uint64
IBTree,64,712.955,100794136,446788872,BinarySearch,osm_cellids_400M_uint64
IBTree,128,695.768,50401192,412851932,BinarySearch,osm_cellids_400M_uint64
IBTree,256,665.571,25202664,615017412,BinarySearch,osm_cellids_400M_uint64
IBTree,512,764.369,12603400,558186528,BinarySearch,osm_cellids_400M_uint64
IBTree,1024,770.329,6303768,267092032,BinarySearch,osm_cellids_400M_uint64
IBTree,2048,727.715,3153952,234998796,BinarySearch,osm_cellids_400M_uint64
IBTree,4096,762.513,1583160,247563394,BinarySearch,osm_cellids_400M_uint64
IBTree,8192,865.666,789528,237989976,BinarySearch,osm_cellids_400M_uint64
FAST,1,1546.94,7314286080,31667753210,BinarySearch,osm_cellids_400M_uint64
FAST,16,808.666,457143296,1574366599,BinarySearch,osm_cellids_400M_uint64
FAST,256,886.364,28571776,100818467,BinarySearch,osm_cellids_400M_uint64
FAST,512,724.21,14286080,49248359,BinarySearch,osm_cellids_400M_uint64
FAST,768,703.59,9524352,31402826,BinarySearch,osm_cellids_400M_uint64
FAST,1024,768.811,7143296,17343725,BinarySearch,osm_cellids_400M_uint64
FAST,1526,821.242,4793216,11056756,BinarySearch,osm_cellids_400M_uint64
FAST,2048,705.357,3571712,8510758,BinarySearch,osm_cellids_400M_uint64
FAST,4096,753.666,1785984,4412507,BinarySearch,osm_cellids_400M_uint64
FAST,8192,889.371,893184,1800450,BinarySearch,osm_cellids_400M_uint64
ALEX,1,1711.94,9304525728,183550779086,BinarySearch,osm_cellids_400M_uint64
ALEX,4,802.13,2364953600,43451464815,BinarySearch,osm_cellids_400M_uint64
ALEX,8,685.848,1194629024,22548885492,BinarySearch,osm_cellids_400M_uint64
ALEX,16,704.191,612210912,11606977166,BinarySearch,osm_cellids_400M_uint64
ALEX,32,626.893,314106984,5853813474,BinarySearch,osm_cellids_400M_uint64
ALEX,64,721.803,165966424,3071546283,BinarySearch,osm_cellids_400M_uint64
ALEX,128,675.657,88211416,1552347447,BinarySearch,osm_cellids_400M_uint64
ALEX,256,649.904,49303744,856040948,BinarySearch,osm_cellids_400M_uint64
ALEX,512,720.464,27636192,413086088,BinarySearch,osm_cellids_400M_uint64
ALEX,1024,629.525,16503224,233155587,BinarySearch,osm_cellids_400M_uint64
ALEX,2048,677.004,10427296,159980954,BinarySearch,osm_cellids_400M_uint64
ALEX,4096,763.188,5792904,71692244,BinarySearch,osm_cellids_400M_uint64
ALEX,8192,809.088,3541960,47764558,BinarySearch,osm_cellids_400M_uint64
MWHC,0,349.988,1783500241,394729687783,BinarySearch,osm_cellids_400M_uint64
CompactedMWHC,0,703.385,1519196009,387731145045,BinarySearch,osm_cellids_400M_uint64
MMPHF_FST,0,1316.68,3825298149,45822344879,BinarySearch,osm_cellids_400M_uint64
CompactTrie,0,5283.32,31999999968,150603672887,BinarySearch,osm_cellids_400M_uint64
SimpleHollowTrie,0,1803.83,3200000016,257536605531,BinarySearch,osm_cellids_400M_uint64
HollowTrie,0,2269.61,615050390,621807536185,BinarySearch,osm_cellids_400M_uint64
FST,128,1389.71,29615133,175200554,BinarySearch,osm_cellids_400M_uint64
FST,256,1322.2,14976782,89030746,BinarySearch,osm_cellids_400M_uint64
FST,512,1444.81,7393000,48087040,BinarySearch,osm_cellids_400M_uint64
FST,1024,1578.22,3689796,23032912,BinarySearch,osm_cellids_400M_uint64
FST,2048,1500.15,1840415,10758530,BinarySearch,osm_cellids_400M_uint64
FST,4096,1461.96,919661,5338059,BinarySearch,osm_cellids_400M_uint64
FST,8192,1521.17,461276,2847755,BinarySearch,osm_cellids_400M_uint64
Wormhole,512,1238.59,24999968,11779,BinarySearch,osm_cellids_400M_uint64
Wormhole,1024,1270.51,12499968,1671,BinarySearch,osm_cellids_400M_uint64
Wormhole,2048,1549.46,6249984,2125,BinarySearch,osm_cellids_400M_uint64
Wormhole,4096,1577.85,3124992,2273,BinarySearch,osm_cellids_400M_uint64
Wormhole,6384,1314.83,2004992,1737,BinarySearch,osm_cellids_400M_uint64
Wormhole,5536,1487.35,2312128,1990,BinarySearch,osm_cellids_400M_uint64
Wormhole,62144,1418.43,205952,1350,BinarySearch,osm_cellids_400M_uint64
RBS,28,330.967,1073741828,2220889607,BinarySearch,osm_cellids_400M_uint64
RBS,26,425.986,268435460,1430802520,BinarySearch,osm_cellids_400M_uint64
RBS,24,536.37,67108868,899670691,BinarySearch,osm_cellids_400M_uint64
RBS,22,506.655,16777220,566268830,BinarySearch,osm_cellids_400M_uint64
RBS,20,597.628,4194308,549977101,BinarySearch,osm_cellids_400M_uint64
RBS,18,835.431,1048580,1646612167,BinarySearch,osm_cellids_400M_uint64
RBS,16,835.501,262148,586049267,BinarySearch,osm_cellids_400M_uint64
RBS,14,1008.52,65540,1656148341,BinarySearch,osm_cellids_400M_uint64
RBS,12,919.729,16388,531346547,BinarySearch,osm_cellids_400M_uint64
RBS,10,1089.06,4100,1590340726,BinarySearch,osm_cellids_400M_uint64
RBS,8,1220.6,1028,567864534,BinarySearch,osm_cellids_400M_uint64
RobinHash,0,317.054,17179869184,53708351736,BinarySearch,osm_cellids_400M_uint64
BinarySearch,0,949.366,0,0,BinarySearch,osm_cellids_400M_uint64
